Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2020-02-07,19:15,22.39,45.64,25.00,,,,,,1.00,1.00,,,,,,,,
2020-02-07,19:30,22.29,45.04,30.00,,,,,,0.00,1.00,,,,,,,,
2020-02-07,19:45,,,,,,,,,,,,,,,,,,
2020-02-07,20:00,22.05,44.51,123.00,,,,,,0.00,4.00,,,,,,,,
2020-02-07,20:15,21.97,45.63,294.00,,,,,,2.00,5.00,,,,,,,,
2020-02-07,20:30,21.95,45.88,57.00,,,,,,3.00,5.00,,,,,,,,
2020-02-07,20:45,21.97,45.40,323.00,,,,,,3.00,4.00,,,,,,,,
2020-02-07,21:00,21.84,45.40,403.00,,,,,,2.00,4.00,,,,,,,,
2020-02-07,21:15,21.75,45.05,70.00,,,,,,2.00,3.00,,,,,,,,
2020-02-07,21:30,21.79,47.80,678.00,,,,,,2.00,2.00,,,,,,,,
2020-02-07,21:45,22.06,47.24,241.00,,,,,,1.00,3.00,,,,,,,,
2020-02-07,22:00,22.14,46.89,24.00,,,,,,2.00,3.00,,,,,,,,
2020-02-07,22:15,21.85,47.09,385.00,,,,,,2.00,2.00,,,,,,,,
2020-02-07,22:30,21.75,46.66,418.00,,,,,,2.00,4.00,,,,,,,,
2020-02-07,22:45,22.00,45.34,28.00,,,,,,2.00,2.00,,,,,,,,
2020-02-07,23:00,22.26,44.56,488.00,,,,,,2.00,3.00,,,,,,,,
2020-02-07,23:15,22.57,44.23,293.00,,,,,,0.00,4.00,,,,,,,,
2020-02-07,23:30,22.64,45.24,,,,,,,,,,,,,,,,
2020-02-07,23:45,22.44,43.10,105.00,,,,,,0.00,4.00,,,,,,,,
2020-02-08,00:00,22.11,42.44,584.00,,,,,,0.00,11.00,,,,,,,,
2020-02-08,00:15,21.78,42.68,564.00,,,,,,1.00,10.00,,,,,,,,
2020-02-08,00:30,21.93,46.57,354.00,,,,,,0.00,6.00,,,,,,,,
2020-02-08,00:45,22.09,50.65,358.00,,,,,,2.00,4.00,,,,,,,,
2020-02-08,01:00,22.07,50.83,301.00,,,,,,2.00,2.00,,,,,,,,
2020-02-08,01:15,21.95,50.90,439.00,,,,,,2.00,4.00,,,,,,,,
2020-02-08,01:30,22.05,49.09,372.00,,,,,,2.00,4.00,,,,,,,,
2020-02-08,01:45,22.22,47.60,313.00,,,,,,2.00,6.00,,,,,,,,
2020-02-08,02:00,21.94,48.55,280.00,,,,,,2.00,2.00,,,,,,,,
2020-02-08,02:15,21.81,48.28,301.00,,,,,,2.00,4.00,,,,,,,,
2020-02-08,02:30,21.69,47.70,343.00,,,,,,2.00,2.00,,,,,,,,
2020-02-08,02:45,21.80,46.76,555.00,,,,,,2.00,4.00,,,,,,,,
2020-02-08,03:00,21.91,46.78,363.00,,,,,,2.00,4.00,,,,,,,,
2020-02-08,03:15,22.19,45.37,417.00,,,,,,2.00,3.00,,,,,,,,
2020-02-08,03:30,22.35,43.94,25.00,,,,,,2.00,2.00,,,,,,,,
2020-02-08,03:45,22.22,43.58,404.00,,,,,,1.00,3.00,,,,,,,,
2020-02-08,04:00,22.08,43.69,111.00,,,,,,2.00,2.00,,,,,,,,
2020-02-08,04:15,21.96,43.11,28.00,,,,,,2.00,2.00,,,,,,,,
2020-02-08,04:30,21.81,42.90,29.00,,,,,,2.00,2.00,,,,,,,,
2020-02-08,04:45,21.73,42.63,28.00,,,,,,2.00,2.00,,,,,,,,
2020-02-08,05:00,21.62,41.96,28.00,,,,,,2.00,2.00,,,,,,,,
2020-02-08,05:15,21.52,41.59,26.00,,,,,,2.00,2.00,,,,,,,,
2020-02-08,05:30,,,,,,,,,,,,,,,,,,
2020-02-08,05:45,21.43,41.17,31.00,,,,,,2.00,2.00,,,,,,,,
2020-02-08,06:00,21.25,40.77,32.00,,,,,,2.00,2.00,,,,,,,,
2020-02-08,06:15,21.17,40.49,23.00,,,,,,2.00,2.00,,,,,,,,
2020-02-08,06:30,21.07,40.50,25.00,,,,,,2.00,2.00,,,,,,,,
2020-02-08,06:45,21.05,41.28,174.00,,,,,,2.00,2.00,,,,,,,,
2020-02-08,07:00,20.98,41.49,23.00,,,,,,0.00,2.00,,,,,,,,
2020-02-08,07:15,20.88,40.79,360.00,,,,,,0.00,0.00,,,,,,,,
2020-02-08,07:30,20.72,40.45,27.00,,,,,,0.00,0.00,,,,,,,,
2020-02-08,07:45,20.81,41.41,29.00,,,,,,0.00,0.00,,,,,,,,
2020-02-08,08:00,21.06,41.17,23.00,,,,,,0.00,0.00,,,,,,,,
2020-02-08,08:15,20.98,40.77,25.00,,,,,,0.00,0.00,,,,,,,,
2020-02-08,08:30,20.73,40.37,27.00,,,,,,0.00,0.00,,,,,,,,
2020-02-08,08:45,20.69,40.98,32.00,,,,,,0.00,0.00,,,,,,,,
2020-02-08,09:00,21.03,40.79,33.00,,,,,,0.00,0.00,,,,,,,,
2020-02-08,09:15,21.13,40.11,24.00,,,,,,0.00,0.00,,,,,,,,
2020-02-08,09:30,,,,,,,,,,,,,,,,,,
2020-02-08,09:45,20.80,39.65,26.00,,,,,,0.00,0.00,,,,,,,,
2020-02-08,10:00,20.85,40.42,30.00,,,,,,0.00,0.00,,,,,,,,
2020-02-08,10:15,21.11,39.87,31.00,,,,,,0.00,0.00,,,,,,,,
2020-02-08,10:30,21.00,39.28,27.00,,,,,,0.00,0.00,,,,,,,,
2020-02-08,10:45,20.74,39.06,29.00,,,,,,0.00,0.00,,,,,,,,
2020-02-08,11:00,20.73,40.11,27.00,,,,,,0.00,0.00,,,,,,,,
2020-02-08,11:15,21.04,39.60,29.00,,,,,,0.00,0.00,,,,,,,,
2020-02-08,11:30,20.94,38.91,20.00,,,,,,0.00,0.00,,,,,,,,
2020-02-08,11:45,20.72,38.81,30.00,,,,,,0.00,0.00,,,,,,,,
2020-02-08,12:00,20.75,39.55,33.00,,,,,,0.00,0.00,,,,,,,,
2020-02-08,12:15,21.12,39.45,28.00,,,,,,0.00,0.00,,,,,,,,
2020-02-08,12:30,21.16,39.09,280.00,,,,,,0.00,3.00,,,,,,,,
2020-02-08,12:45,21.42,39.97,481.00,,,,,,0.00,3.00,,,,,,,,
2020-02-08,13:00,21.49,39.20,34.00,,,,,,1.00,3.00,,,,,,,,
2020-02-08,13:15,21.38,39.44,23.00,,,,,,3.00,6.00,,,,,,,,
2020-02-08,13:30,21.35,40.50,650.00,,,,,,3.00,11.00,,,,,,,,
2020-02-08,13:45,21.94,40.87,545.00,,,,,,7.00,15.00,,,,,,,,
2020-02-08,14:00,22.22,40.77,312.00,,,,,,6.00,9.00,,,,,,,,
2020-02-08,14:15,21.97,41.12,278.00,,,,,,5.00,9.00,,,,,,,,
2020-02-08,14:30,21.86,41.67,378.00,,,,,,6.00,8.00,,,,,,,,
2020-02-08,14:45,21.76,41.59,314.00,,,,,,5.00,7.00,,,,,,,,
2020-02-08,15:00,21.96,41.03,322.00,,,,,,5.00,7.00,,,,,,,,
2020-02-08,15:15,22.53,39.92,30.00,,,,,,7.00,8.00,,,,,,,,
2020-02-08,15:30,22.71,39.86,,,,,,,,,,,,,,,,
2020-02-08,15:45,23.02,39.86,442.00,,,,,,4.00,10.00,,,,,,,,
2020-02-08,16:00,23.17,39.70,24.00,,,,,,5.00,10.00,,,,,,,,
2020-02-08,16:15,22.98,39.90,296.00,,,,,,4.00,11.00,,,,,,,,
2020-02-08,16:30,22.88,40.56,371.00,,,,,,4.00,10.00,,,,,,,,
2020-02-08,16:45,22.88,40.81,328.00,,,,,,5.00,10.00,,,,,,,,
2020-02-08,17:00,22.75,40.75,510.00,,,,,,3.00,9.00,,,,,,,,
2020-02-08,17:15,22.60,40.95,,,,,,,,,,,,,,,,
2020-02-08,17:30,22.53,40.29,223.00,,,,,,3.00,7.00,,,,,,,,
2020-02-08,17:45,22.22,39.93,22.00,,,,,,3.00,7.00,,,,,,,,
2020-02-08,18:00,22.09,39.74,26.00,,,,,,4.00,7.00,,,,,,,,
2020-02-08,18:15,22.07,39.15,29.00,,,,,,3.00,6.00,,,,,,,,
2020-02-08,18:30,21.96,38.96,26.00,,,,,,4.00,6.00,,,,,,,,
2020-02-08,18:45,,,,,,,,,,,,,,,,,,
2020-02-08,19:00,21.80,38.98,24.00,,,,,,3.00,6.00,,,,,,,,
2020-02-08,19:15,,,,,,,,,,,,,,,,,,
2020-02-08,19:30,21.66,38.64,25.00,,,,,,3.00,5.00,,,,,,,,
2020-02-08,19:45,,,,,,,,,,,,,,,,,,
2020-02-08,20:00,21.44,38.77,554.00,,,,,,1.00,9.00,,,,,,,,
2020-02-08,20:15,21.56,39.70,400.00,,,,,,1.00,5.00,,,,,,,,
2020-02-08,20:30,22.01,39.51,274.00,,,,,,2.00,2.00,,,,,,,,
2020-02-08,20:45,22.13,40.39,222.00,,,,,,2.00,2.00,,,,,,,,
2020-02-08,21:00,21.88,39.59,282.00,,,,,,1.00,5.00,,,,,,,,
2020-02-08,21:15,21.80,41.84,518.00,,,,,,1.00,3.00,,,,,,,,
2020-02-08,21:30,21.82,43.41,336.00,,,,,,2.00,6.00,,,,,,,,
2020-02-08,21:45,21.78,43.31,244.00,,,,,,2.00,3.00,,,,,,,,
2020-02-08,22:00,21.78,43.00,230.00,,,,,,2.00,3.00,,,,,,,,
2020-02-08,22:15,21.78,43.24,424.00,,,,,,2.00,4.00,,,,,,,,
2020-02-08,22:30,22.18,42.26,336.00,,,,,,2.00,2.00,,,,,,,,
2020-02-08,22:45,22.33,41.88,680.00,,,,,,1.00,2.00,,,,,,,,
2020-02-08,23:00,22.13,42.16,220.00,,,,,,2.00,3.00,,,,,,,,
2020-02-08,23:15,22.03,44.25,606.00,,,,,,2.00,4.00,,,,,,,,
2020-02-08,23:30,22.00,45.67,350.00,,,,,,1.00,2.00,,,,,,,,
2020-02-08,23:45,22.05,45.94,365.00,,,,,,2.00,4.00,,,,,,,,
2020-02-09,00:00,21.98,46.74,475.00,,,,,,2.00,3.00,,,,,,,,
2020-02-09,00:15,21.91,46.93,417.00,,,,,,2.00,3.00,,,,,,,,
2020-02-09,00:30,21.86,47.83,471.00,,,,,,2.00,4.00,,,,,,,,
2020-02-09,00:45,21.89,49.32,479.00,,,,,,2.00,4.00,,,,,,,,
2020-02-09,01:00,21.87,49.80,342.00,,,,,,2.00,4.00,,,,,,,,
2020-02-09,01:15,21.77,48.93,290.00,,,,,,2.00,4.00,,,,,,,,
2020-02-09,01:30,21.94,47.35,548.00,,,,,,2.00,3.00,,,,,,,,
2020-02-09,01:45,22.45,44.94,355.00,,,,,,2.00,4.00,,,,,,,,
2020-02-09,02:00,22.68,44.70,217.00,,,,,,2.00,2.00,,,,,,,,
2020-02-09,02:15,22.48,45.29,420.00,,,,,,2.00,4.00,,,,,,,,
2020-02-09,02:30,22.38,45.58,27.00,,,,,,2.00,2.00,,,,,,,,
2020-02-09,02:45,,,,,,,,,,,,,,,,,,
2020-02-09,03:00,22.12,46.14,335.00,,,,,,2.00,2.00,,,,,,,,
2020-02-09,03:15,22.50,43.92,568.00,,,,,,1.00,2.00,,,,,,,,
2020-02-09,03:30,22.58,44.14,319.00,,,,,,2.00,2.00,,,,,,,,
2020-02-09,03:45,22.38,44.04,24.00,,,,,,2.00,2.00,,,,,,,,
2020-02-09,04:00,22.35,43.98,355.00,,,,,,1.00,3.00,,,,,,,,
2020-02-09,04:15,22.28,43.77,23.00,,,,,,1.00,1.00,,,,,,,,
2020-02-09,04:30,,,,,,,,,,,,,,,,,,
2020-02-09,04:45,22.16,43.46,23.00,,,,,,1.00,1.00,,,,,,,,
2020-02-09,05:00,22.03,43.34,413.00,,,,,,1.00,2.00,,,,,,,,
2020-02-09,05:15,21.92,43.29,30.00,,,,,,1.00,1.00,,,,,,,,
2020-02-09,05:30,21.86,43.19,36.00,,,,,,1.00,1.00,,,,,,,,
2020-02-09,05:45,21.77,43.13,216.00,,,,,,1.00,1.00,,,,,,,,
2020-02-09,06:00,21.69,42.86,28.00,,,,,,1.00,1.00,,,,,,,,
2020-02-09,06:15,21.64,42.70,669.00,,,,,,0.00,1.00,,,,,,,,
2020-02-09,06:30,21.51,43.29,,,,,,,0.00,2.00,,,,,,,,
2020-02-09,06:45,21.48,43.39,425.00,,,,,,0.00,0.00,,,,,,,,
2020-02-09,07:00,21.86,41.09,27.00,,,,,,0.00,0.00,,,,,,,,
2020-02-09,07:15,21.87,41.59,466.00,,,,,,0.00,3.00,,,,,,,,
2020-02-09,07:30,21.70,42.20,25.00,,,,,,0.00,0.00,,,,,,,,
2020-02-09,07:45,21.55,41.92,26.00,,,,,,0.00,0.00,,,,,,,,
2020-02-09,08:00,21.40,42.01,24.00,,,,,,0.00,0.00,,,,,,,,
2020-02-09,08:15,21.58,41.24,24.00,,,,,,0.00,0.00,,,,,,,,
2020-02-09,08:30,21.68,41.24,24.00,,,,,,0.00,0.00,,,,,,,,
2020-02-09,08:45,,,,,,,,,,,,,,,,,,
2020-02-09,09:00,21.42,41.58,32.00,,,,,,0.00,0.00,,,,,,,,
2020-02-09,09:15,21.65,40.77,26.00,,,,,,0.00,0.00,,,,,,,,
2020-02-09,09:30,21.76,40.61,29.00,,,,,,0.00,0.00,,,,,,,,
2020-02-09,09:45,,,,,,,,,,,,,,,,,,
2020-02-09,10:00,21.46,41.06,27.00,,,,,,0.00,0.00,,,,,,,,
2020-02-09,10:15,21.58,40.71,25.00,,,,,,0.00,0.00,,,,,,,,
2020-02-09,10:30,21.62,40.69,22.00,,,,,,0.00,0.00,,,,,,,,
2020-02-09,10:45,21.71,40.24,26.00,,,,,,0.00,0.00,,,,,,,,
2020-02-09,11:00,21.80,39.98,25.00,,,,,,0.00,0.00,,,,,,,,
2020-02-09,11:15,,,,,,,,,,,,,,,,,,
2020-02-09,11:30,21.45,40.73,23.00,,,,,,0.00,0.00,,,,,,,,
2020-02-09,11:45,21.59,40.32,27.00,,,,,,0.00,0.00,,,,,,,,
2020-02-09,12:00,21.84,39.92,30.00,,,,,,0.00,0.00,,,,,,,,
2020-02-09,12:15,21.68,40.25,21.00,,,,,,0.00,0.00,,,,,,,,
2020-02-09,12:30,21.50,40.30,303.00,,,,,,0.00,0.00,,,,,,,,
2020-02-09,12:45,21.39,40.48,209.00,,,,,,0.00,1.00,,,,,,,,
2020-02-09,13:00,21.42,40.43,212.00,,,,,,1.00,1.00,,,,,,,,
2020-02-09,13:15,21.72,39.85,25.00,,,,,,1.00,1.00,,,,,,,,
2020-02-09,13:30,21.54,40.63,29.00,,,,,,1.00,2.00,,,,,,,,
2020-02-09,13:45,21.49,41.55,246.00,,,,,,1.00,3.00,,,,,,,,
2020-02-09,14:00,21.46,41.86,229.00,,,,,,1.00,4.00,,,,,,,,
2020-02-09,14:15,21.63,41.19,359.00,,,,,,2.00,3.00,,,,,,,,
2020-02-09,14:30,22.14,39.92,203.00,,,,,,2.00,4.00,,,,,,,,
2020-02-09,14:45,22.34,39.58,338.00,,,,,,2.00,4.00,,,,,,,,
2020-02-09,15:00,22.08,41.55,256.00,,,,,,2.00,5.00,,,,,,,,
2020-02-09,15:15,22.24,40.20,166.00,,,,,,2.00,4.00,,,,,,,,
2020-02-09,15:30,22.73,38.85,101.00,,,,,,3.00,7.00,,,,,,,,
2020-02-09,15:45,23.11,38.65,393.00,,,,,,4.00,12.00,,,,,,,,
2020-02-09,16:00,23.33,40.31,307.00,,,,,,3.00,6.00,,,,,,,,
2020-02-09,16:15,23.15,41.94,468.00,,,,,,3.00,5.00,,,,,,,,
2020-02-09,16:30,23.03,42.94,392.00,,,,,,4.00,8.00,,,,,,,,
2020-02-09,16:45,23.10,44.58,450.00,,,,,,4.00,9.00,,,,,,,,
2020-02-09,17:00,23.21,44.50,506.00,,,,,,5.00,12.00,,,,,,,,
2020-02-09,17:15,23.32,43.39,21.00,,,,,,7.00,9.00,,,,,,,,
2020-02-09,17:30,23.51,43.61,294.00,,,,,,4.00,10.00,,,,,,,,
2020-02-09,17:45,23.75,44.46,408.00,,,,,,8.00,9.00,,,,,,,,
2020-02-09,18:00,24.04,43.73,425.00,,,,,,5.00,9.00,,,,,,,,
2020-02-09,18:15,24.05,45.05,332.00,,,,,,5.00,7.00,,,,,,,,
2020-02-09,18:30,24.11,44.67,345.00,,,,,,6.00,10.00,,,,,,,,
2020-02-09,18:45,23.94,46.59,541.00,,,,,,3.00,9.00,,,,,,,,
2020-02-09,19:00,23.91,46.18,432.00,,,,,,3.00,9.00,,,,,,,,
2020-02-09,19:15,23.83,45.23,395.00,,,,,,3.00,5.00,,,,,,,,
2020-02-09,19:30,23.61,44.52,258.00,,,,,,3.00,6.00,,,,,,,,
2020-02-09,19:45,23.39,44.37,334.00,,,,,,3.00,7.00,,,,,,,,
2020-02-09,20:00,23.36,44.30,322.00,,,,,,3.00,3.00,,,,,,,,
2020-02-09,20:15,23.31,43.77,24.00,,,,,,3.00,5.00,,,,,,,,
2020-02-09,20:30,23.12,43.74,315.00,,,,,,1.00,9.00,,,,,,,,
2020-02-09,20:45,22.93,44.93,441.00,,,,,,2.00,5.00,,,,,,,,
2020-02-09,21:00,22.89,45.16,351.00,,,,,,2.00,4.00,,,,,,,,
2020-02-09,21:15,22.78,45.43,394.00,,,,,,3.00,4.00,,,,,,,,
2020-02-09,21:30,22.73,45.38,379.00,,,,,,2.00,4.00,,,,,,,,
2020-02-09,21:45,22.64,45.57,567.00,,,,,,2.00,3.00,,,,,,,,
2020-02-09,22:00,22.63,45.61,346.00,,,,,,2.00,3.00,,,,,,,,
2020-02-09,22:15,22.50,46.23,435.00,,,,,,2.00,3.00,,,,,,,,
2020-02-09,22:30,22.43,46.55,299.00,,,,,,2.00,2.00,,,,,,,,
2020-02-09,22:45,22.35,46.63,318.00,,,,,,2.00,3.00,,,,,,,,
2020-02-09,23:00,22.35,46.91,592.00,,,,,,2.00,2.00,,,,,,,,
2020-02-09,23:15,22.41,47.12,526.00,,,,,,2.00,3.00,,,,,,,,
2020-02-09,23:30,22.40,46.93,552.00,,,,,,2.00,4.00,,,,,,,,
2020-02-09,23:45,22.39,46.99,222.00,,,,,,2.00,4.00,,,,,,,,
2020-02-10,00:00,22.21,47.06,244.00,,,,,,2.00,4.00,,,,,,,,
2020-02-10,00:15,22.23,47.44,492.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,00:30,22.26,48.03,331.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,00:45,22.21,47.79,442.00,,,,,,2.00,4.00,,,,,,,,
2020-02-10,01:00,22.13,48.14,481.00,,,,,,2.00,4.00,,,,,,,,
2020-02-10,01:15,22.07,48.27,458.00,,,,,,2.00,4.00,,,,,,,,
2020-02-10,01:30,22.06,47.66,413.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,01:45,22.05,47.37,373.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,02:00,21.91,47.76,394.00,,,,,,2.00,4.00,,,,,,,,
2020-02-10,02:15,21.95,47.05,238.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,02:30,21.97,46.50,23.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,02:45,21.87,46.28,426.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,03:00,21.89,45.64,25.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,03:15,21.88,45.17,692.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,03:30,22.22,43.73,608.00,,,,,,1.00,2.00,,,,,,,,
2020-02-10,03:45,22.31,43.91,95.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,04:00,22.14,44.44,24.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,04:15,21.99,44.55,29.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,04:30,21.95,44.50,27.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,04:45,21.88,44.59,324.00,,,,,,1.00,3.00,,,,,,,,
2020-02-10,05:00,21.86,44.41,24.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,05:15,21.77,44.49,37.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,05:30,21.66,44.60,19.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,05:45,21.62,44.43,22.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,06:00,21.53,44.37,28.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,06:15,,,,,,,,,,,,,,,,,,
2020-02-10,06:30,21.45,44.51,384.00,,,,,,1.00,3.00,,,,,,,,
2020-02-10,06:45,21.43,44.32,24.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,07:00,21.36,44.52,27.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,07:15,21.31,44.41,23.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,07:30,21.25,44.52,,,,,,,,,,,,,,,,
2020-02-10,07:45,21.17,44.58,298.00,,,,,,0.00,2.00,,,,,,,,
2020-02-10,08:00,21.10,44.66,26.00,,,,,,0.00,0.00,,,,,,,,
2020-02-10,08:15,21.01,44.67,30.00,,,,,,0.00,0.00,,,,,,,,
2020-02-10,08:30,21.17,43.42,34.00,,,,,,0.00,0.00,,,,,,,,
2020-02-10,08:45,21.27,43.80,36.00,,,,,,0.00,0.00,,,,,,,,
2020-02-10,09:00,21.17,44.16,25.00,,,,,,0.00,0.00,,,,,,,,
2020-02-10,09:15,21.11,44.13,28.00,,,,,,0.00,0.00,,,,,,,,
2020-02-10,09:30,,,,,,,,,,,,,,,,,,
2020-02-10,09:45,21.00,44.18,35.00,,,,,,0.00,0.00,,,,,,,,
2020-02-10,10:00,20.94,44.29,21.00,,,,,,0.00,0.00,,,,,,,,
2020-02-10,10:15,20.87,44.19,23.00,,,,,,0.00,0.00,,,,,,,,
2020-02-10,10:30,21.03,43.06,123.00,,,,,,0.00,0.00,,,,,,,,
2020-02-10,10:45,21.22,43.07,27.00,,,,,,0.00,0.00,,,,,,,,
2020-02-10,11:00,21.08,43.67,23.00,,,,,,0.00,0.00,,,,,,,,
2020-02-10,11:15,,,,,,,,,,,,,,,,,,
2020-02-10,11:30,20.96,43.86,26.00,,,,,,0.00,0.00,,,,,,,,
2020-02-10,11:45,20.88,44.00,30.00,,,,,,0.00,0.00,,,,,,,,
2020-02-10,12:00,21.07,42.99,28.00,,,,,,0.00,0.00,,,,,,,,
2020-02-10,12:15,21.29,42.96,29.00,,,,,,0.00,0.00,,,,,,,,
2020-02-10,12:30,21.15,43.57,26.00,,,,,,0.00,0.00,,,,,,,,
2020-02-10,12:45,21.04,43.79,22.00,,,,,,0.00,0.00,,,,,,,,
2020-02-10,13:00,21.01,43.74,477.00,,,,,,0.00,2.00,,,,,,,,
2020-02-10,13:15,21.50,43.26,480.00,,,,,,2.00,5.00,,,,,,,,
2020-02-10,13:30,21.65,45.21,525.00,,,,,,2.00,6.00,,,,,,,,
2020-02-10,13:45,21.90,44.56,636.00,,,,,,3.00,6.00,,,,,,,,
2020-02-10,14:00,22.14,43.28,300.00,,,,,,3.00,3.00,,,,,,,,
2020-02-10,14:15,21.84,44.21,330.00,,,,,,3.00,4.00,,,,,,,,
2020-02-10,14:30,21.99,43.03,371.00,,,,,,2.00,5.00,,,,,,,,
2020-02-10,14:45,22.42,41.78,350.00,,,,,,3.00,4.00,,,,,,,,
2020-02-10,15:00,22.74,41.79,360.00,,,,,,2.00,4.00,,,,,,,,
2020-02-10,15:15,22.64,43.07,455.00,,,,,,3.00,5.00,,,,,,,,
2020-02-10,15:30,22.97,42.18,396.00,,,,,,3.00,5.00,,,,,,,,
2020-02-10,15:45,22.72,43.07,381.00,,,,,,3.00,4.00,,,,,,,,
2020-02-10,16:00,22.73,42.90,403.00,,,,,,4.00,5.00,,,,,,,,
2020-02-10,16:15,23.01,42.08,384.00,,,,,,4.00,6.00,,,,,,,,
2020-02-10,16:30,22.79,42.67,339.00,,,,,,3.00,5.00,,,,,,,,
2020-02-10,16:45,22.73,43.04,23.00,,,,,,4.00,7.00,,,,,,,,
2020-02-10,17:00,22.67,43.18,317.00,,,,,,3.00,6.00,,,,,,,,
2020-02-10,17:15,22.49,43.15,334.00,,,,,,2.00,3.00,,,,,,,,
2020-02-10,17:30,22.47,44.01,337.00,,,,,,3.00,4.00,,,,,,,,
2020-02-10,17:45,22.45,44.22,346.00,,,,,,2.00,3.00,,,,,,,,
2020-02-10,18:00,22.40,43.96,335.00,,,,,,2.00,3.00,,,,,,,,
2020-02-10,18:15,,,,,,,,,,,,,,,,,,
2020-02-10,18:30,22.18,43.94,488.00,,,,,,1.00,5.00,,,,,,,,
2020-02-10,18:45,22.44,42.68,33.00,,,,,,1.00,2.00,,,,,,,,
2020-02-10,19:00,22.89,41.41,26.00,,,,,,1.00,1.00,,,,,,,,
2020-02-10,19:15,23.23,40.99,207.00,,,,,,1.00,2.00,,,,,,,,
2020-02-10,19:30,23.61,41.18,298.00,,,,,,1.00,4.00,,,,,,,,
2020-02-10,19:45,23.44,42.15,130.00,,,,,,3.00,3.00,,,,,,,,
2020-02-10,20:00,23.22,42.70,312.00,,,,,,1.00,4.00,,,,,,,,
2020-02-10,20:15,23.12,44.32,342.00,,,,,,2.00,4.00,,,,,,,,
2020-02-10,20:30,23.10,44.56,281.00,,,,,,2.00,3.00,,,,,,,,
2020-02-10,20:45,22.96,44.85,296.00,,,,,,2.00,3.00,,,,,,,,
2020-02-10,21:00,22.91,44.70,277.00,,,,,,2.00,3.00,,,,,,,,
2020-02-10,21:15,22.83,44.20,333.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,21:30,23.22,42.92,26.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,21:45,23.09,43.49,23.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,22:00,23.04,43.59,33.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,22:15,23.19,42.69,286.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,22:30,23.23,43.39,240.00,,,,,,2.00,3.00,,,,,,,,
2020-02-10,22:45,23.05,43.59,20.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,23:00,22.97,43.94,305.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,23:15,22.91,44.32,273.00,,,,,,2.00,2.00,,,,,,,,
2020-02-10,23:30,22.84,45.03,344.00,,,,,,2.00,4.00,,,,,,,,
2020-02-10,23:45,22.76,46.01,551.00,,,,,,2.00,6.00,,,,,,,,
2020-02-11,00:00,22.76,45.92,393.00,,,,,,2.00,4.00,,,,,,,,
2020-02-11,00:15,22.89,46.89,411.00,,,,,,2.00,4.00,,,,,,,,
2020-02-11,00:30,22.95,47.67,490.00,,,,,,2.00,4.00,,,,,,,,
2020-02-11,00:45,22.88,48.93,399.00,,,,,,2.00,4.00,,,,,,,,
2020-02-11,01:00,22.90,48.97,343.00,,,,,,3.00,4.00,,,,,,,,
2020-02-11,01:15,22.85,49.04,439.00,,,,,,2.00,5.00,,,,,,,,
2020-02-11,01:30,22.83,49.05,,,,,,,,,,,,,,,,
2020-02-11,01:45,22.79,48.16,390.00,,,,,,2.00,2.00,,,,,,,,
2020-02-11,02:00,22.76,48.49,375.00,,,,,,2.00,2.00,,,,,,,,
2020-02-11,02:15,22.61,48.52,350.00,,,,,,2.00,4.00,,,,,,,,
2020-02-11,02:30,22.64,49.78,304.00,,,,,,2.00,4.00,,,,,,,,
2020-02-11,02:45,22.69,49.21,378.00,,,,,,2.00,2.00,,,,,,,,
2020-02-11,03:00,22.57,49.10,267.00,,,,,,2.00,2.00,,,,,,,,
2020-02-11,03:15,,,,,,,,,,,,,,,,,,
2020-02-11,03:30,22.37,49.14,378.00,,,,,,2.00,2.00,,,,,,,,
