Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2020-01-19,00:15,21.58,43.04,362.00,,,,,,2.00,2.00,,,,,,,,
2020-01-19,00:30,21.58,46.25,408.00,,,,,,2.00,2.00,,,,,,,,
2020-01-19,00:45,21.53,47.54,499.00,,,,,,2.00,4.00,,,,,,,,
2020-01-19,01:00,21.49,47.56,443.00,,,,,,2.00,4.00,,,,,,,,
2020-01-19,01:15,21.49,46.70,362.00,,,,,,2.00,4.00,,,,,,,,
2020-01-19,01:30,21.32,47.70,442.00,,,,,,2.00,4.00,,,,,,,,
2020-01-19,01:45,21.28,47.78,397.00,,,,,,2.00,2.00,,,,,,,,
2020-01-19,02:00,21.22,47.29,429.00,,,,,,2.00,2.00,,,,,,,,
2020-01-19,02:15,21.13,47.38,509.00,,,,,,1.00,3.00,,,,,,,,
2020-01-19,02:30,21.42,44.81,567.00,,,,,,1.00,2.00,,,,,,,,
2020-01-19,02:45,21.91,42.00,23.00,,,,,,1.00,4.00,,,,,,,,
2020-01-19,03:00,22.28,43.21,452.00,,,,,,0.00,4.00,,,,,,,,
2020-01-19,03:15,22.16,44.40,488.00,,,,,,1.00,4.00,,,,,,,,
2020-01-19,03:30,22.59,41.78,26.00,,,,,,1.00,2.00,,,,,,,,
2020-01-19,03:45,22.74,42.18,28.00,,,,,,1.00,2.00,,,,,,,,
2020-01-19,04:00,22.56,42.39,24.00,,,,,,1.00,2.00,,,,,,,,
2020-01-19,04:15,22.39,42.36,25.00,,,,,,1.00,2.00,,,,,,,,
2020-01-19,04:30,22.62,40.70,409.00,,,,,,1.00,2.00,,,,,,,,
2020-01-19,04:45,22.88,40.44,28.00,,,,,,1.00,1.00,,,,,,,,
2020-01-19,05:00,22.55,41.35,30.00,,,,,,1.00,1.00,,,,,,,,
2020-01-19,05:15,22.38,41.78,305.00,,,,,,0.00,1.00,,,,,,,,
2020-01-19,05:30,22.26,41.68,32.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,05:45,22.15,41.47,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,06:00,22.02,41.32,31.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,06:15,,,,,,,,,,,,,,,,,,
2020-01-19,06:30,21.86,41.39,22.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,06:45,21.71,41.38,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,07:00,21.55,41.42,376.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,07:15,21.52,41.33,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,07:30,,,,,,,,,,,,,,,,,,
2020-01-19,07:45,21.39,41.32,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,08:00,21.24,41.39,22.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,08:15,21.16,41.30,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,08:30,21.37,40.97,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,08:45,21.53,40.87,26.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,09:00,21.32,41.02,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,09:15,21.19,41.09,24.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,09:30,21.46,40.76,32.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,09:45,21.60,40.73,22.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,10:00,21.36,40.92,26.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,10:15,21.22,40.88,46.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,10:30,21.45,40.66,24.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,10:45,21.60,40.54,21.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,11:00,21.36,40.64,22.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,11:15,21.42,40.64,30.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,11:30,21.51,40.42,26.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,11:45,21.34,40.49,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,12:00,21.14,40.53,27.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,12:15,20.99,40.61,63.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,12:30,21.30,40.45,41.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,12:45,21.47,40.04,27.00,,,,,,0.00,0.00,,,,,,,,
2020-01-19,13:00,21.24,40.21,23.00,,,,,,0.00,1.00,,,,,,,,
2020-01-19,13:15,21.36,40.23,25.00,,,,,,1.00,1.00,,,,,,,,
2020-01-19,13:30,21.62,39.86,28.00,,,,,,1.00,2.00,,,,,,,,
2020-01-19,13:45,21.49,40.02,24.00,,,,,,2.00,2.00,,,,,,,,
2020-01-19,14:00,21.36,40.17,25.00,,,,,,2.00,2.00,,,,,,,,
2020-01-19,14:15,21.24,40.29,21.00,,,,,,2.00,2.00,,,,,,,,
2020-01-19,14:30,21.24,40.49,488.00,,,,,,2.00,2.00,,,,,,,,
2020-01-19,14:45,21.78,40.38,450.00,,,,,,2.00,6.00,,,,,,,,
2020-01-19,15:00,22.30,39.98,332.00,,,,,,3.00,9.00,,,,,,,,
2020-01-19,15:15,22.68,41.27,424.00,,,,,,3.00,10.00,,,,,,,,
2020-01-19,15:30,22.61,42.64,352.00,,,,,,4.00,11.00,,,,,,,,
2020-01-19,15:45,22.52,43.29,311.00,,,,,,4.00,7.00,,,,,,,,
2020-01-19,16:00,22.31,43.23,448.00,,,,,,3.00,12.00,,,,,,,,
2020-01-19,16:15,22.21,43.73,414.00,,,,,,2.00,7.00,,,,,,,,
2020-01-19,16:30,22.24,44.13,388.00,,,,,,2.00,8.00,,,,,,,,
2020-01-19,16:45,22.23,44.42,725.00,,,,,,4.00,9.00,,,,,,,,
2020-01-19,17:00,22.23,43.46,165.00,,,,,,3.00,7.00,,,,,,,,
2020-01-19,17:15,,,,,,,,,,,,,,,,,,
2020-01-19,17:30,22.26,41.99,24.00,,,,,,2.00,5.00,,,,,,,,
2020-01-19,17:45,,,,,,,,,,,,,,,,,,
2020-01-19,18:00,22.02,41.54,24.00,,,,,,2.00,5.00,,,,,,,,
2020-01-19,18:15,,,,,,,,,,,,,,,,,,
2020-01-19,18:30,21.83,41.18,24.00,,,,,,2.00,4.00,,,,,,,,
2020-01-19,18:45,,,,,,,,,,,,,,,,,,
2020-01-19,19:00,21.63,40.84,23.00,,,,,,1.00,3.00,,,,,,,,
2020-01-19,19:15,,,,,,,,,,,,,,,,,,
2020-01-19,19:30,21.49,40.66,24.00,,,,,,1.00,3.00,,,,,,,,
2020-01-19,19:45,,,,,,,,,,,,,,,,,,
2020-01-19,20:00,21.34,40.38,28.00,,,,,,1.00,2.00,,,,,,,,
2020-01-19,20:15,21.21,40.27,21.00,,,,,,2.00,2.00,,,,,,,,
2020-01-19,20:30,21.16,40.12,22.00,,,,,,1.00,2.00,,,,,,,,
2020-01-19,20:45,21.09,39.99,31.00,,,,,,1.00,3.00,,,,,,,,
2020-01-19,21:00,21.08,40.46,507.00,,,,,,0.00,3.00,,,,,,,,
2020-01-19,21:15,21.12,40.48,382.00,,,,,,2.00,2.00,,,,,,,,
2020-01-19,21:30,21.12,40.19,24.00,,,,,,2.00,2.00,,,,,,,,
2020-01-19,21:45,21.13,40.07,361.00,,,,,,1.00,2.00,,,,,,,,
2020-01-19,22:00,21.10,40.02,388.00,,,,,,1.00,2.00,,,,,,,,
2020-01-19,22:15,21.04,40.05,22.00,,,,,,2.00,2.00,,,,,,,,
2020-01-19,22:30,21.06,39.96,26.00,,,,,,2.00,2.00,,,,,,,,
2020-01-19,22:45,21.03,40.25,420.00,,,,,,1.00,2.00,,,,,,,,
2020-01-19,23:00,20.97,40.50,22.00,,,,,,2.00,2.00,,,,,,,,
2020-01-19,23:15,,,,,,,,,,,,,,,,,,
2020-01-19,23:30,20.93,40.62,366.00,,,,,,1.00,2.00,,,,,,,,
2020-01-19,23:45,20.85,40.90,432.00,,,,,,1.00,4.00,,,,,,,,
2020-01-20,00:00,21.18,40.91,407.00,,,,,,1.00,2.00,,,,,,,,
2020-01-20,00:15,21.64,40.60,585.00,,,,,,2.00,2.00,,,,,,,,
2020-01-20,00:30,22.08,40.59,355.00,,,,,,2.00,2.00,,,,,,,,
2020-01-20,00:45,22.13,41.56,363.00,,,,,,2.00,4.00,,,,,,,,
2020-01-20,01:00,21.85,42.86,433.00,,,,,,2.00,4.00,,,,,,,,
2020-01-20,01:15,21.74,43.39,29.00,,,,,,2.00,2.00,,,,,,,,
2020-01-20,01:30,21.60,43.79,351.00,,,,,,2.00,2.00,,,,,,,,
2020-01-20,01:45,21.97,42.75,371.00,,,,,,2.00,2.00,,,,,,,,
2020-01-20,02:00,22.00,45.55,338.00,,,,,,2.00,4.00,,,,,,,,
2020-01-20,02:15,21.88,46.59,,,,,,,,,,,,,,,,
2020-01-20,02:30,21.78,46.28,258.00,,,,,,2.00,2.00,,,,,,,,
2020-01-20,02:45,21.69,45.20,494.00,,,,,,2.00,2.00,,,,,,,,
2020-01-20,03:00,21.99,43.76,453.00,,,,,,1.00,2.00,,,,,,,,
2020-01-20,03:15,21.89,44.43,552.00,,,,,,2.00,2.00,,,,,,,,
2020-01-20,03:30,21.78,44.72,367.00,,,,,,2.00,4.00,,,,,,,,
2020-01-20,03:45,,,,,,,,,,,,,,,,,,
2020-01-20,04:00,21.74,43.43,353.00,,,,,,2.00,2.00,,,,,,,,
2020-01-20,04:15,21.53,43.13,289.00,,,,,,2.00,4.00,,,,,,,,
2020-01-20,04:30,21.43,42.49,316.00,,,,,,2.00,2.00,,,,,,,,
2020-01-20,04:45,21.25,42.48,653.00,,,,,,0.00,2.00,,,,,,,,
2020-01-20,05:00,21.17,42.20,26.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,05:15,21.11,41.71,26.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,05:30,20.91,41.55,90.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,05:45,20.78,41.40,,,,,,,,,,,,,,,,
2020-01-20,06:00,20.75,41.48,299.00,,,,,,0.00,2.00,,,,,,,,
2020-01-20,06:15,21.11,40.56,24.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,06:30,21.12,39.86,31.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,06:45,20.95,39.94,26.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,07:00,20.77,39.98,28.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,07:15,20.94,39.79,22.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,07:30,20.92,39.29,29.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,07:45,21.03,39.30,24.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,08:00,21.15,38.26,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,08:15,20.87,38.60,305.00,,,,,,0.00,2.00,,,,,,,,
2020-01-20,08:30,20.72,38.77,28.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,08:45,20.94,39.01,31.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,09:00,21.00,37.91,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,09:15,20.76,37.93,27.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,09:30,20.78,38.34,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,09:45,21.11,38.06,115.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,10:00,20.91,37.21,22.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,10:15,20.68,37.51,34.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,10:30,20.77,37.95,27.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,10:45,21.09,37.43,24.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,11:00,20.91,36.64,27.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,11:15,20.65,36.74,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,11:30,20.89,37.09,27.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,11:45,21.27,36.62,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,12:00,21.34,35.69,30.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,12:15,21.06,35.70,26.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,12:30,21.16,36.45,24.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,12:45,21.18,35.75,28.00,,,,,,0.00,0.00,,,,,,,,
2020-01-20,13:00,20.89,35.94,23.00,,,,,,0.00,1.00,,,,,,,,
2020-01-20,13:15,20.99,36.42,24.00,,,,,,1.00,1.00,,,,,,,,
2020-01-20,13:30,21.22,36.34,29.00,,,,,,1.00,1.00,,,,,,,,
2020-01-20,13:45,,,,,,,,,,,,,,,,,,
2020-01-20,14:00,21.66,36.08,30.00,,,,,,1.00,2.00,,,,,,,,
2020-01-20,14:15,21.69,35.26,23.00,,,,,,2.00,2.00,,,,,,,,
2020-01-20,14:30,21.53,35.55,22.00,,,,,,1.00,2.00,,,,,,,,
2020-01-20,14:45,21.26,35.95,559.00,,,,,,1.00,4.00,,,,,,,,
2020-01-20,15:00,21.56,36.93,382.00,,,,,,3.00,6.00,,,,,,,,
2020-01-20,15:15,21.99,37.03,346.00,,,,,,5.00,7.00,,,,,,,,
2020-01-20,15:30,22.37,37.22,350.00,,,,,,5.00,7.00,,,,,,,,
2020-01-20,15:45,22.71,36.54,35.00,,,,,,7.00,7.00,,,,,,,,
2020-01-20,16:00,22.88,36.45,424.00,,,,,,6.00,8.00,,,,,,,,
2020-01-20,16:15,22.71,37.47,297.00,,,,,,6.00,7.00,,,,,,,,
2020-01-20,16:30,22.61,37.78,28.00,,,,,,6.00,7.00,,,,,,,,
2020-01-20,16:45,22.40,37.73,364.00,,,,,,5.00,8.00,,,,,,,,
2020-01-20,17:00,22.71,37.06,230.00,,,,,,5.00,6.00,,,,,,,,
2020-01-20,17:15,22.69,36.10,27.00,,,,,,6.00,6.00,,,,,,,,
2020-01-20,17:30,22.50,36.40,369.00,,,,,,4.00,6.00,,,,,,,,
2020-01-20,17:45,22.42,36.95,429.00,,,,,,4.00,5.00,,,,,,,,
2020-01-20,18:00,22.51,37.41,541.00,,,,,,3.00,5.00,,,,,,,,
2020-01-20,18:15,22.69,37.26,353.00,,,,,,4.00,5.00,,,,,,,,
2020-01-20,18:30,22.76,37.46,484.00,,,,,,3.00,5.00,,,,,,,,
2020-01-20,18:45,22.79,38.06,490.00,,,,,,3.00,4.00,,,,,,,,
2020-01-20,19:00,22.58,38.58,440.00,,,,,,3.00,4.00,,,,,,,,
2020-01-20,19:15,22.41,38.73,403.00,,,,,,3.00,5.00,,,,,,,,
2020-01-20,19:30,22.22,38.77,303.00,,,,,,3.00,4.00,,,,,,,,
2020-01-20,19:45,22.04,39.43,411.00,,,,,,3.00,5.00,,,,,,,,
2020-01-20,20:00,21.96,39.50,440.00,,,,,,1.00,4.00,,,,,,,,
2020-01-20,20:15,21.90,38.65,29.00,,,,,,1.00,2.00,,,,,,,,
2020-01-20,20:30,21.86,37.82,376.00,,,,,,1.00,4.00,,,,,,,,
2020-01-20,20:45,21.72,37.94,279.00,,,,,,2.00,4.00,,,,,,,,
2020-01-20,21:00,21.93,37.40,434.00,,,,,,2.00,3.00,,,,,,,,
2020-01-20,21:15,22.17,36.19,240.00,,,,,,3.00,3.00,,,,,,,,
2020-01-20,21:30,22.01,36.49,344.00,,,,,,2.00,4.00,,,,,,,,
2020-01-20,21:45,21.93,37.29,524.00,,,,,,2.00,3.00,,,,,,,,
2020-01-20,22:00,21.85,37.78,349.00,,,,,,2.00,4.00,,,,,,,,
2020-01-20,22:15,21.88,39.99,110.00,,,,,,2.00,2.00,,,,,,,,
2020-01-20,22:30,21.82,39.93,357.00,,,,,,2.00,2.00,,,,,,,,
2020-01-20,22:45,21.97,39.81,406.00,,,,,,2.00,2.00,,,,,,,,
2020-01-20,23:00,22.30,38.83,314.00,,,,,,2.00,2.00,,,,,,,,
2020-01-20,23:15,22.44,38.66,435.00,,,,,,2.00,4.00,,,,,,,,
2020-01-20,23:30,22.23,38.74,312.00,,,,,,2.00,2.00,,,,,,,,
2020-01-20,23:45,22.21,39.16,281.00,,,,,,2.00,2.00,,,,,,,,
2020-01-21,00:00,22.25,41.00,280.00,,,,,,2.00,3.00,,,,,,,,
2020-01-21,00:15,22.29,42.62,419.00,,,,,,2.00,2.00,,,,,,,,
2020-01-21,00:30,22.16,42.52,390.00,,,,,,2.00,4.00,,,,,,,,
2020-01-21,00:45,22.13,43.03,472.00,,,,,,2.00,2.00,,,,,,,,
2020-01-21,01:00,22.05,43.38,426.00,,,,,,2.00,2.00,,,,,,,,
2020-01-21,01:15,21.96,43.82,465.00,,,,,,2.00,4.00,,,,,,,,
2020-01-21,01:30,21.73,43.64,552.00,,,,,,2.00,4.00,,,,,,,,
2020-01-21,01:45,21.54,43.32,428.00,,,,,,2.00,2.00,,,,,,,,
2020-01-21,02:00,21.39,42.89,294.00,,,,,,2.00,4.00,,,,,,,,
2020-01-21,02:15,21.43,42.22,438.00,,,,,,2.00,4.00,,,,,,,,
2020-01-21,02:30,21.54,41.77,450.00,,,,,,1.00,4.00,,,,,,,,
2020-01-21,02:45,21.57,40.95,311.00,,,,,,2.00,2.00,,,,,,,,
2020-01-21,03:00,21.26,41.45,351.00,,,,,,2.00,4.00,,,,,,,,
2020-01-21,03:15,21.50,40.34,756.00,,,,,,2.00,2.00,,,,,,,,
2020-01-21,03:30,21.97,38.53,28.00,,,,,,2.00,2.00,,,,,,,,
2020-01-21,03:45,22.30,37.69,331.00,,,,,,2.00,2.00,,,,,,,,
2020-01-21,04:00,22.16,37.44,243.00,,,,,,2.00,2.00,,,,,,,,
2020-01-21,04:15,22.32,37.30,530.00,,,,,,0.00,8.00,,,,,,,,
2020-01-21,04:30,22.18,36.82,86.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,04:45,,,,,,,,,,,,,,,,,,
2020-01-21,05:00,21.85,36.71,31.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,05:15,21.64,36.58,33.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,05:30,21.53,36.60,22.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,05:45,,,,,,,,,,,,,,,,,,
2020-01-21,06:00,21.30,36.72,28.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,06:15,21.07,36.71,26.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,06:30,20.93,36.78,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,06:45,20.86,36.83,24.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,07:00,21.11,36.75,30.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,07:15,21.22,36.06,30.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,07:30,21.00,36.16,24.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,07:45,20.88,36.20,28.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,08:00,20.98,36.49,26.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,08:15,21.30,35.91,31.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,08:30,21.10,35.56,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,08:45,,,,,,,,,,,,,,,,,,
2020-01-21,09:00,20.90,35.84,30.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,09:15,21.24,35.80,27.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,09:30,21.26,35.24,21.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,09:45,21.21,35.66,27.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,10:00,21.39,35.02,26.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,10:15,21.13,34.84,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,10:30,20.93,35.03,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,10:45,21.08,35.43,29.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,11:00,21.15,34.66,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,11:15,21.15,35.10,26.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,11:30,21.27,34.48,32.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,11:45,,,,,,,,,,,,,,,,,,
2020-01-21,12:00,20.92,34.67,97.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,12:15,21.13,35.04,27.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,12:30,21.08,34.54,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,12:45,20.90,34.71,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-21,13:00,20.96,35.05,23.00,,,,,,1.00,2.00,,,,,,,,
2020-01-21,13:15,21.35,35.07,367.00,,,,,,1.00,5.00,,,,,,,,
2020-01-21,13:30,21.68,35.91,332.00,,,,,,3.00,5.00,,,,,,,,
2020-01-21,13:45,22.03,36.03,316.00,,,,,,3.00,5.00,,,,,,,,
2020-01-21,14:00,22.28,35.61,338.00,,,,,,3.00,6.00,,,,,,,,
2020-01-21,14:15,21.95,36.34,235.00,,,,,,4.00,4.00,,,,,,,,
2020-01-21,14:30,21.97,36.26,260.00,,,,,,3.00,4.00,,,,,,,,
2020-01-21,14:45,22.04,35.36,270.00,,,,,,4.00,7.00,,,,,,,,
2020-01-21,15:00,22.05,36.05,349.00,,,,,,4.00,8.00,,,,,,,,
2020-01-21,15:15,22.48,35.81,282.00,,,,,,7.00,12.00,,,,,,,,
2020-01-21,15:30,22.83,36.87,469.00,,,,,,9.00,13.00,,,,,,,,
2020-01-21,15:45,23.05,39.17,266.00,,,,,,9.00,13.00,,,,,,,,
2020-01-21,16:00,22.86,38.82,358.00,,,,,,7.00,9.00,,,,,,,,
2020-01-21,16:15,23.06,37.90,553.00,,,,,,6.00,9.00,,,,,,,,
2020-01-21,16:30,23.42,37.73,379.00,,,,,,6.00,8.00,,,,,,,,
2020-01-21,16:45,23.20,38.13,328.00,,,,,,6.00,9.00,,,,,,,,
2020-01-21,17:00,23.02,38.10,398.00,,,,,,6.00,9.00,,,,,,,,
2020-01-21,17:15,22.75,37.83,307.00,,,,,,6.00,8.00,,,,,,,,
2020-01-21,17:30,22.90,37.71,313.00,,,,,,2.00,8.00,,,,,,,,
2020-01-21,17:45,23.27,36.21,30.00,,,,,,3.00,3.00,,,,,,,,
2020-01-21,18:00,23.03,35.63,157.00,,,,,,3.00,5.00,,,,,,,,
2020-01-21,18:15,22.90,36.28,316.00,,,,,,4.00,6.00,,,,,,,,
2020-01-21,18:30,22.76,38.17,407.00,,,,,,4.00,6.00,,,,,,,,
2020-01-21,18:45,22.75,39.86,381.00,,,,,,3.00,6.00,,,,,,,,
2020-01-21,19:00,22.67,40.13,331.00,,,,,,4.00,5.00,,,,,,,,
2020-01-21,19:15,22.50,40.07,277.00,,,,,,5.00,6.00,,,,,,,,
2020-01-21,19:30,22.37,39.73,268.00,,,,,,3.00,5.00,,,,,,,,
2020-01-21,19:45,22.30,39.57,291.00,,,,,,3.00,5.00,,,,,,,,
2020-01-21,20:00,22.60,37.75,459.00,,,,,,2.00,4.00,,,,,,,,
2020-01-21,20:15,22.47,37.14,265.00,,,,,,2.00,3.00,,,,,,,,
2020-01-21,20:30,22.70,36.69,269.00,,,,,,2.00,2.00,,,,,,,,
2020-01-21,20:45,22.68,36.27,373.00,,,,,,2.00,2.00,,,,,,,,
2020-01-21,21:00,22.41,36.17,256.00,,,,,,2.00,2.00,,,,,,,,
2020-01-21,21:15,22.37,36.88,269.00,,,,,,2.00,3.00,,,,,,,,
2020-01-21,21:30,22.80,38.42,185.00,,,,,,1.00,3.00,,,,,,,,
2020-01-21,21:45,22.58,38.61,24.00,,,,,,2.00,3.00,,,,,,,,
2020-01-21,22:00,22.44,39.35,271.00,,,,,,2.00,2.00,,,,,,,,
2020-01-21,22:15,22.35,38.98,24.00,,,,,,2.00,2.00,,,,,,,,
2020-01-21,22:30,22.46,37.82,30.00,,,,,,2.00,2.00,,,,,,,,
2020-01-21,22:45,22.81,37.21,297.00,,,,,,2.00,4.00,,,,,,,,
2020-01-21,23:00,22.98,37.24,320.00,,,,,,2.00,2.00,,,,,,,,
2020-01-21,23:15,22.72,36.81,344.00,,,,,,2.00,2.00,,,,,,,,
2020-01-21,23:30,22.59,37.16,343.00,,,,,,2.00,2.00,,,,,,,,
2020-01-21,23:45,22.38,37.49,269.00,,,,,,2.00,3.00,,,,,,,,
2020-01-22,00:00,22.57,37.22,242.00,,,,,,2.00,3.00,,,,,,,,
2020-01-22,00:15,22.78,36.07,318.00,,,,,,2.00,2.00,,,,,,,,
2020-01-22,00:30,22.62,37.03,472.00,,,,,,1.00,2.00,,,,,,,,
2020-01-22,00:45,22.66,39.30,417.00,,,,,,1.00,2.00,,,,,,,,
2020-01-22,01:00,22.63,40.41,326.00,,,,,,2.00,2.00,,,,,,,,
2020-01-22,01:15,22.52,40.71,413.00,,,,,,2.00,2.00,,,,,,,,
2020-01-22,01:30,22.51,42.30,462.00,,,,,,2.00,6.00,,,,,,,,
2020-01-22,01:45,22.49,42.95,342.00,,,,,,2.00,5.00,,,,,,,,
2020-01-22,02:00,22.42,41.89,359.00,,,,,,2.00,4.00,,,,,,,,
2020-01-22,02:15,22.41,41.32,447.00,,,,,,2.00,4.00,,,,,,,,
2020-01-22,02:30,22.37,40.63,224.00,,,,,,2.00,4.00,,,,,,,,
2020-01-22,02:45,22.40,39.32,310.00,,,,,,0.00,2.00,,,,,,,,
2020-01-22,03:00,22.33,39.15,22.00,,,,,,0.00,0.00,,,,,,,,
2020-01-22,03:15,,,,,,,,,,,,,,,,,,
2020-01-22,03:30,22.18,39.58,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-22,03:45,22.01,39.30,201.00,,,,,,0.00,1.00,,,,,,,,
2020-01-22,04:00,22.00,39.26,365.00,,,,,,0.00,0.00,,,,,,,,
2020-01-22,04:15,21.92,39.03,29.00,,,,,,0.00,0.00,,,,,,,,
2020-01-22,04:30,,,,,,,,,,,,,,,,,,
2020-01-22,04:45,21.84,38.63,27.00,,,,,,0.00,0.00,,,,,,,,
2020-01-22,05:00,21.68,38.42,31.00,,,,,,0.00,0.00,,,,,,,,
2020-01-22,05:15,21.54,38.23,28.00,,,,,,0.00,0.00,,,,,,,,
2020-01-22,05:30,,,,,,,,,,,,,,,,,,
2020-01-22,05:45,21.43,38.07,36.00,,,,,,0.00,0.00,,,,,,,,
2020-01-22,06:00,21.29,37.88,24.00,,,,,,0.00,0.00,,,,,,,,
2020-01-22,06:15,21.16,37.74,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-22,06:30,,,,,,,,,,,,,,,,,,
2020-01-22,06:45,21.00,37.61,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-22,07:00,20.84,37.47,27.00,,,,,,0.00,0.00,,,,,,,,
2020-01-22,07:15,20.76,37.43,22.00,,,,,,0.00,0.00,,,,,,,,
2020-01-22,07:30,20.64,37.45,27.00,,,,,,0.00,0.00,,,,,,,,
2020-01-22,07:45,20.80,37.20,31.00,,,,,,0.00,0.00,,,,,,,,
2020-01-22,08:00,21.05,36.63,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-22,08:15,20.92,36.67,29.00,,,,,,0.00,0.00,,,,,,,,
2020-01-22,08:30,21.08,36.61,118.00,,,,,,0.00,0.00,,,,,,,,
